,tsne-2d-one,tsne-2d-two
1048,-43.745285,76.38713
1049,89.3278,-8.797557
1050,-8.550763,94.566574
1051,62.26619,-4.9214363
1052,90.26667,27.514593
1053,-26.683357,-65.491615
1054,110.26245,49.82101
1055,31.782858,15.1863165
1056,37.8204,-44.41071
1057,-85.94814,-64.96356
1058,-26.32317,-11.172249
1059,70.420815,88.56616
1060,-48.77325,-40.21629
1061,86.33953,78.50849
1062,83.28862,105.54937
1063,-2.1936429,58.725357
1064,77.652794,-96.89863
1065,-36.06647,63.199917
1066,-17.73294,-97.92961
1067,68.855034,7.225387
1068,-98.65462,-86.50871
1069,-17.420038,4.3679705
1070,2.9148908,30.697367
1071,-9.167704,-28.946962
1072,-48.3661,83.45335
1073,-61.908577,-68.565414
1074,7.283268,56.25072
1075,54.652542,65.436874
1076,-81.54213,-55.538574
1077,148.94699,14.517986
1078,36.25213,-112.152794
1079,16.235104,62.10658
1080,-18.791847,103.747406
1081,-47.274525,-4.9240856
1082,-85.608955,-60.681164
1083,75.26892,31.436483
1084,-153.29515,7.2485037
1085,-53.1703,144.88864
1086,50.366264,-104.609634
1087,-94.01968,-59.91553
1088,-53.74054,-76.35653
1089,70.86562,50.19135
1090,-120.114876,-47.87932
1091,-49.45097,102.48902
1092,-30.936703,105.70045
1093,112.058495,-47.383137
1094,-44.14474,-28.631601
1095,60.061825,-56.904293
1096,-26.019533,-98.84934
1097,51.254604,-6.2378783
1098,5.4750743,-54.913116
1099,-7.2084007,111.250275
1100,97.65974,-19.460522
1101,75.7114,-29.449755
1102,-95.3873,-19.220312
1103,0.2987664,-9.318938
1104,-9.85798,-45.648075
1105,5.000449,87.65655
1106,41.770374,-70.696526
1107,61.831097,19.656698
1108,20.80986,-12.084876
1109,-32.364,22.462896
1110,-25.450943,46.382324
1111,72.08671,13.407736
1112,2.8352113,-109.084816
1113,-46.35796,76.910355
1114,-29.288208,41.480865
1115,-26.30381,114.71031
1116,-98.53259,-26.682482
1117,-98.46337,-26.702642
1118,-11.163027,-59.140694
1119,-0.63686216,108.01375
1120,60.07404,83.295105
1121,-44.20275,73.190155
1122,4.853028,61.50289
1123,-35.225914,69.03781
1124,-0.977599,-125.150986
1125,-107.48558,-45.880173
1126,63.327583,-109.44969
1127,-115.20895,41.45911
1128,-30.863365,51.8425
1129,-6.6561856,-46.42646
1130,-24.119663,47.24548
1131,-28.109484,20.058655
1132,-82.4596,21.570541
1133,-80.677574,20.028915
1134,-52.66354,50.27192
1135,-42.811028,-22.865309
1136,-73.48975,-43.028316
1137,-75.479965,84.13983
1138,9.298507,94.31446
1139,17.312685,25.166336
1140,-62.70825,-40.08346
1141,-73.52479,44.39414
1142,-76.73696,-57.912937
1143,13.597243,58.321728
1144,49.17682,-86.24043
1145,-68.21629,-15.759188
1146,-73.18907,-31.440617
1147,-49.397095,-28.8796
1148,-44.53341,106.345985
1149,33.298145,24.89553
1150,-16.76478,-37.94004
1151,-29.64817,56.582104
1152,-39.497364,-58.257328
1153,-19.780363,23.150234
1154,-30.917877,30.333235
1155,82.895775,39.715942
1156,36.987705,70.4376
1157,-8.034355,-81.46017
1158,-117.05826,-40.832024
1159,-23.612577,-84.68848
1160,20.672035,-52.50646
1161,10.864393,27.360043
1162,-3.6505752,-77.5005
1163,13.157203,82.380516
1164,41.75804,-10.462861
1165,135.44838,2.9821675
1166,-78.355255,-75.60703
1167,-71.697975,-36.22466
1168,15.012484,84.11515
1169,8.2263975,-93.66842
1170,8.568504,-93.61793
1171,-0.42966795,-66.09517
1172,110.74171,-45.802063
1173,55.269527,24.95666
1174,98.01248,-103.29153
1175,-4.4746847,-63.16136
1176,94.56515,-37.36944
1177,-24.812048,103.14383
1178,121.5309,69.26577
1179,-56.34454,-19.273788
1180,-0.69442195,63.82055
1181,54.889423,47.325546
1182,-22.374975,68.25128
1183,61.297012,-73.22002
1184,-53.421665,-38.974613
1185,18.188555,-44.79355
1186,5.2216053,81.95606
1187,7.687377,-35.706764
1188,64.512375,76.88221
1189,45.700844,56.037685
1190,-14.399656,78.29467
1191,-33.51544,123.24186
1192,-55.357944,115.65241
1193,-84.938034,-61.32872
1194,-71.16977,124.75435
1195,-138.85338,11.255684
1196,-72.27674,52.32093
1197,-121.39937,-35.95567
1198,-122.149155,17.626951
1199,-41.880142,103.63097
1200,-122.10305,-4.497061
1201,-136.66396,-27.12258
1202,-101.06496,39.820827
1203,-129.13034,-9.567113
1204,-71.209435,126.03254
1205,-127.40554,-28.28821
1206,-129.27417,-9.665377
1207,-79.04585,-9.804102
1208,-90.65765,95.222565
1209,-60.766182,-55.348446
1210,-114.66314,-70.40441
1211,-74.54854,35.96783
1212,-0.7030367,-30.160284
1213,-28.785854,65.52967
1214,7.2056513,-70.22192
1215,-126.484505,-41.51728
1216,-103.10533,-60.776752
1217,-40.165913,-64.22102
1218,44.644962,-101.08465
1219,-141.72008,-27.799885
1220,-94.470375,-34.541786
1221,3.7207859,84.15554
1222,26.537386,44.213543
1223,52.537205,-89.16782
1224,-119.23423,73.41053
1225,-81.60122,52.73683
1226,-89.003586,85.87578
1227,-108.97824,-42.925068
1228,-82.63343,51.019337
1229,-102.32204,39.09739
1230,-103.888565,-83.531075
1231,-3.68684,1.917578
1232,146.74257,25.555422
1233,-115.5446,67.93076
1234,-23.900236,38.671246
1235,-9.963813,53.14096
1236,-4.390225,-79.01362
1237,48.996445,39.76444
1238,-3.593486,-33.308456
1239,70.08329,-1.9813864
1240,34.251804,-20.076548
1241,53.607323,-95.93587
1242,-20.429369,-0.55718416
1243,3.1688802,-31.991861
1244,12.131659,-38.499374
1245,-21.98224,-54.75111
1246,-152.16736,-23.706661
1247,-17.935257,-6.4057975
1248,-136.36464,-7.7367177
1249,-59.071255,5.9878845
1250,71.99089,-28.659039
1251,-61.003345,85.95815
1252,-26.73703,34.80295
1253,3.6479256,81.35739
1254,-32.367733,3.3432965
1255,-36.730957,-61.72583
1256,-30.329067,15.923328
1257,-44.868916,6.9803066
1258,-1.219595,64.24418
1259,66.95551,67.9876
1260,-79.24426,83.42806
1261,73.40578,-30.463472
1262,-91.68236,-17.814402
1263,-0.075265616,69.59237
1264,-75.38726,-3.250102
1265,-50.51081,9.229854
1266,85.89536,118.75761
1267,-48.265217,27.718813
1268,-135.50626,-20.675089
1269,-107.11434,-30.89475
1270,-2.7781265,100.87306
1271,-19.476898,122.61091
1272,-14.027684,124.438385
1273,42.14756,-72.72019
1274,9.348948,-63.4643
1275,-86.72452,61.83621
1276,-31.258253,-20.611067
1277,-25.520205,60.5209
1278,-35.240276,-73.02446
1279,79.24303,-1.700996
1280,19.11973,-2.97846
1281,81.42635,-52.573658
1282,69.30845,121.39482
1283,-14.508096,47.86764
1284,24.383545,-46.399403
1285,-70.96916,-47.72192
1286,64.00766,-36.618473
1287,61.285316,-23.92088
1288,20.61255,-55.03427
1289,-92.41043,-17.811361
1290,-60.473145,19.455357
1291,-119.660194,73.483086
1292,137.5415,-39.791622
1293,49.36592,-127.48309
1294,32.895077,20.127104
1295,-79.829185,62.644096
1296,61.348087,20.439268
1297,25.878277,-39.27911
1298,-36.12926,-68.177605
1299,84.5116,36.36623
1300,-101.14121,-27.565348
1301,-11.150762,-23.041733
1302,15.100218,-99.053894
1303,-40.423134,-10.515191
1304,-91.948044,-30.964186
1305,-68.4051,-54.710625
1306,20.672113,28.185266
1307,17.756922,-28.887945
1308,-20.606552,93.11997
1309,-2.6587238,95.69148
1310,-10.780046,-68.165184
1311,4.0688343,-78.92099
1312,0.22697204,-87.88065
1313,-57.546837,-76.6973
1314,-100.233246,-16.151665
1315,72.522026,3.1072302
1316,33.161846,55.135674
1317,-0.94699216,-34.537277
1318,25.347685,62.79876
1319,26.343582,-19.695524
1320,-96.88743,-28.142899
1321,-149.691,0.0017475833
1322,8.986811,81.99261
1323,-61.328106,81.566086
1324,30.12538,20.933165
1325,-112.264694,-53.25253
1326,-147.86646,-16.731073
1327,-92.42323,-64.778275
1328,52.844414,57.82699
1329,7.656088,-94.08138
1330,61.298813,-1.7626308
1331,25.971836,8.682317
1332,66.09126,-74.890175
1333,63.075165,-7.272883
1334,-98.05381,-51.622982
1335,-10.90074,-82.44445
1336,60.750607,9.701425
1337,-22.10185,-82.42767
1338,-52.812428,145.22
1339,-77.70857,82.82633
1340,60.094597,106.393456
1341,59.25968,112.38986
1342,-46.931797,-48.753845
1343,-69.4289,-72.41669
1344,45.958748,53.541718
1345,53.94547,19.081747
1346,114.56562,-40.275906
1347,-49.758854,37.718445
1348,67.72852,38.27682
1349,-27.106268,-75.4145
1350,-48.165886,-51.14695
1351,36.905655,-69.57909
1352,-80.89159,24.356337
1353,-124.98603,-30.088709
1354,56.04395,66.701035
1355,28.057451,-93.58218
1356,-67.46878,-45.544926
1357,-58.557964,6.2842655
1358,-31.370745,68.702576
1359,110.99606,-24.814447
1360,135.17583,69.36156
1361,34.569595,52.91806
1362,26.104813,-24.992073
1363,47.612175,46.568462
1364,28.729399,53.365456
1365,-52.235115,-20.736292
1366,-44.153427,20.742052
1367,-72.30995,69.73189
1368,-112.07205,46.461926
1369,-112.253174,45.11838
1370,-117.56156,41.30042
1371,-114.68372,40.51507
1372,73.8033,-119.85676
1373,48.400646,-18.51727
1374,34.8082,-67.70922
1375,-82.465904,-19.880548
1376,-89.63011,105.94067
1377,-52.033012,40.23799
1378,3.255104,58.68542
1379,-19.77056,35.76964
1380,-83.19336,-51.554214
1381,31.86609,11.393257
1382,-62.44624,27.359667
1383,-79.35441,15.678663
1384,-50.657265,-48.32017
1385,-31.501034,-62.60814
1386,-19.767702,-3.1375022
1387,39.62877,11.273681
1388,-45.736835,58.412308
1389,-59.392025,-4.0940256
1390,4.660434,81.29502
1391,-79.404976,-25.337608
1392,23.44311,122.34166
1393,-58.107754,50.368103
1394,-114.68654,-69.70235
1395,-48.756336,-56.068615
1396,54.427677,-17.825245
1397,40.667343,84.6148
1398,74.63881,35.06583
1399,-71.145744,52.890884
1400,-4.307201,17.576681
1401,-41.667957,-120.86615
1402,43.584957,-40.082493
1403,-79.26222,-25.450354
1404,-50.613495,81.94177
1405,-6.2922072,-29.413025
1406,87.313225,-26.904337
1407,-73.19924,-90.82486
1408,-47.296127,-180.76462
1409,-83.69389,-87.12705
1410,43.80053,-22.566128
1411,-4.3322644,0.83600074
1412,82.74281,-89.39101
1413,57.997486,-95.12925
1414,-5.7952332,97.43611
1415,-17.182209,39.120808
1416,-82.532814,-18.695232
1417,-35.039795,9.410829
1418,24.624762,-61.53796
1419,-8.265444,-73.814804
1420,-34.94614,-88.529274
1421,-49.158386,4.349021
1422,88.81127,-76.82305
1423,-71.24037,-83.32631
1424,90.57034,-50.52401
1425,10.011938,-42.365032
1426,-0.20013712,-15.818861
1427,-107.095535,-21.083727
1428,-102.79593,-63.63316
1429,29.719679,18.327662
1430,-39.8556,-84.279015
1431,-152.95828,7.9167695
1432,6.5359683,46.838314
1433,65.327385,32.068687
1434,39.634842,4.4587474
1435,-33.397755,26.564756
1436,158.25758,51.76366
1437,-32.66855,19.928125
1438,-59.889366,-49.63678
1439,-120.7627,-42.044445
1440,80.41788,65.23457
1441,-10.9872055,-40.43033
1442,-24.78105,-38.31611
1443,19.667938,-20.82725
1444,19.644209,-20.839386
1445,-29.998415,-46.834034
1446,68.74652,-25.270256
1447,-69.62418,23.09042
1448,-23.787577,-85.4829
1449,-44.41687,35.864624
1450,55.46745,-48.05412
1451,123.07898,-73.707306
1452,-62.88338,86.87352
1453,85.66391,-81.95897
1454,35.5791,14.015605
1455,61.74506,10.929895
1456,48.021824,-3.6511042
1457,63.319443,-103.280876
1458,98.345985,22.862106
1459,6.2719097,124.21743
1460,-92.36669,-49.961666
1461,-53.91417,-72.43627
1462,97.359375,-61.709885
1463,173.0793,125.14964
1464,62.864174,21.857471
1465,19.331825,22.309893
1466,19.25245,22.224648
1467,18.282484,23.113857
1468,84.095764,73.67925
1469,-16.008625,-72.0606
1470,-55.439865,88.55172
1471,101.15501,-78.858406
1472,-104.49109,-55.71593
1473,99.39925,-9.057854
1474,-56.92732,86.50633
1475,14.766717,22.867134
1476,97.15817,-27.840343
1477,69.55661,83.102196
1478,-2.578427,-119.83065
1479,56.33384,-75.91414
1480,-28.125992,-33.71986
1481,-28.153872,-33.706383
1482,88.78604,-19.071178
1483,62.403053,-2.5783744
1484,41.064423,-10.119951
1485,-106.537125,-41.509354
1486,-10.254361,-36.407635
1487,-76.34389,-47.021133
1488,67.62529,-88.857544
1489,-19.900196,-125.96028
1490,-53.257523,60.025276
1491,32.18016,-57.47336
1492,-15.019754,120.19957
1493,-31.577534,41.15368
1494,46.913063,-100.96272
1495,110.24956,94.75314
1496,-60.972847,24.378975
1497,-12.346747,-40.11928
1498,53.229656,4.138285
1499,100.09821,-93.34765
1500,0.11980965,29.462917
1501,-6.5401115,115.49914
1502,24.461971,-62.501194
1503,-121.794624,16.308641
1504,-49.284775,83.74172
1505,-76.09378,-22.614103
1506,-22.055248,-45.779533
1507,22.69584,45.93879
1508,-98.12904,26.963987
1509,-57.60468,-46.931465
1510,-7.9284983,39.560802
1511,78.42686,96.40687
1512,152.34506,8.51467
1513,57.069794,-16.896992
1514,67.735695,-69.709564
1515,17.020807,-41.972305
1516,5.3059564,-80.5174
1517,14.957617,-66.247574
1518,-5.047545,-89.58211
1519,39.00836,49.717514
1520,52.513123,-53.85672
1521,86.73583,0.50763226
1522,-2.564648,-9.084532
1523,89.76919,-35.184967
1524,-46.01193,76.65071
1525,34.187397,20.57915
1526,-13.4305725,52.311024
1527,-36.76325,-21.336342
1528,-37.034992,-21.732271
1529,-40.222454,81.03097
1530,84.24326,-31.36289
1531,105.25729,26.623732
1532,87.747475,-15.159828
1533,-140.85077,-30.040503
1534,62.298294,-67.995605
1535,-17.297924,-120.35051
1536,-58.977947,30.428703
1537,-17.476742,-67.61769
1538,80.75618,-20.759405
1539,-33.407738,36.2226
1540,-141.18707,-29.596104
1541,-12.796732,-93.00527
1542,-138.73157,-4.901896
1543,-113.49846,-60.07185
1544,-125.73024,-0.25714716
1545,27.255497,60.185375
1546,-98.88457,-4.3867636
1547,98.244514,78.65477
1548,-58.175896,-7.2516932
1549,-138.82999,-4.772286
1550,49.211506,46.940437
1551,55.119434,15.581408
1552,53.0098,58.466137
1553,110.426544,-18.776634
1554,-85.559494,66.85631
1555,-38.472122,35.64899
1556,153.43846,55.8884
1557,-48.078552,46.478264
1558,-1.7257595,66.373474
1559,-5.1141615,109.36888
1560,-6.036743,106.999725
1561,-17.904947,63.759045
1562,-56.738285,-67.56126
1563,-111.66127,46.570873
1564,-44.99567,21.05212
1565,-73.77399,-77.16602
1566,-26.47773,12.859492
1567,-91.14418,20.056429
1568,-65.19953,25.344704
1569,-32.20769,145.70874
1570,-164.67651,17.754238
1571,-98.24523,-1.660741
1572,-18.332108,-40.184338
1573,-97.308,6.8047414
1574,-53.81262,144.40329
1575,9.830811,70.61494
1576,-120.92997,-38.27417
1577,-6.688532,107.66136
1578,-30.589964,141.30707
1579,-88.598,106.45047
1580,-116.063156,-31.800821
1581,-23.453577,-46.3522
1582,-89.891846,53.65635
1583,-56.047585,6.9296746
1584,-110.19925,47.50844
1585,61.16285,74.82524
1586,35.54739,75.004745
1587,24.908682,71.90042
1588,3.065882,-10.180539
1589,-25.083082,47.47618
1590,-95.20435,-52.19389
1591,-38.550377,18.490105
1592,-78.91277,-63.92887
1593,56.06201,75.82615
1594,50.232433,79.380066
1595,-6.826097,-36.389763
1596,52.84072,-89.7681
1597,22.433569,-121.45992
1598,140.93422,75.240234
1599,-14.564186,24.263426
1600,12.9446,33.865818
1601,22.408508,25.508413
1602,-44.087383,5.595771
1603,-43.651424,72.04834
1604,52.99344,67.44348
1605,-37.06704,-9.398483
1606,75.52356,-32.83223
1607,-16.275808,6.962314
1608,-73.23839,-65.52579
1609,-58.114975,87.19162
1610,-97.35765,6.6461463
1611,-75.523476,83.77974
1612,-29.27917,48.13634
1613,2.519937,-90.68254
1614,-12.759918,-56.71374
1615,-26.281849,-51.118935
1616,-71.958694,128.13805
1617,-114.62655,-11.980836
1618,-82.24663,28.333662
1619,2.332304,31.800041
1620,25.659988,-39.513737
1621,-7.7558846,-6.6555696
1622,153.46313,13.479868
1623,65.938034,-89.03843
1624,89.6934,-93.38565
1625,99.21229,-89.51794
1626,50.39075,-120.72725
1627,49.065784,-121.9235
1628,50.322094,-120.791176
1629,48.135864,-125.443184
1630,48.218346,-125.66863
1631,48.182808,-125.584564
1632,99.053856,-87.87566
1633,84.07444,41.24701
1634,82.16205,30.526436
1635,103.16026,-47.51366
1636,-10.999505,16.043613
1637,-8.449547,114.646675
1638,-12.591944,114.48982
1639,-49.47485,78.636475
1640,-58.475674,62.57842
1641,-100.77708,39.73864
1642,63.71523,-6.8265786
1643,-124.293686,48.548336
1644,-40.19567,-39.242958
1645,-43.792004,108.54634
1646,-103.09335,25.243412
1647,88.118,-72.06208
1648,133.52966,-0.18396465
1649,68.44734,39.150654
1650,72.46577,-37.764496
1651,-44.789978,-14.906084
1652,39.976963,15.884062
1653,-36.677673,-24.648344
1654,50.985603,-9.229144
1655,9.358875,-123.45684
1656,-25.803234,40.76088
1657,-49.762127,78.01349
1658,-28.207502,-54.032986
1659,77.45659,99.970665
1660,116.70244,32.110455
1661,39.974556,-73.32677
1662,62.502777,-80.76913
1663,6.6856995,66.3402
1664,-29.60589,72.14809
1665,-8.66016,42.892483
1666,-14.069291,24.68687
1667,50.913704,-9.212645
1668,-58.0198,110.811386
1669,18.102217,13.717389
1670,94.8511,-24.423943
1671,85.61352,-4.2447605
1672,-14.027503,29.385416
1673,-40.397465,81.97154
1674,8.189372,-58.275703
1675,-13.000973,-43.58032
1676,108.48117,57.603203
1677,-84.33849,-107.28898
1678,-48.12052,76.53134
1679,-8.298713,-39.616165
1680,-15.235931,22.318352
1681,100.380875,-98.399864
1682,150.17189,15.314219
1683,54.773083,-74.77625
1684,49.154972,-25.945654
1685,-13.548691,-34.750023
1686,-13.475503,-34.78644
1687,15.8209715,-16.810751
1688,139.00844,-5.329121
1689,-40.743988,-24.996197
1690,46.294163,58.83529
1691,96.55202,-26.54197
1692,-16.948532,-19.724941
1693,-10.976182,16.009394
1694,-52.35113,80.8237
1695,131.8151,0.95232916
1696,-1.7975024,-67.1418
1697,71.040245,18.548525
1698,-51.19695,78.79338
1699,-50.88365,77.21299
1700,4.401453,110.219215
1701,-110.78615,-36.544888
1702,127.73212,3.5372875
1703,-22.98512,-76.53483
1704,102.57617,49.66445
1705,108.53542,34.386505
1706,-123.894615,-29.945225
1707,137.00613,1.1849174
1708,-89.683624,-54.13934
1709,-132.90547,25.023367
1710,213.18034,-35.066177
1711,74.11535,-108.94494
1712,-78.925476,-46.7149
1713,-80.88816,-48.83495
1714,-23.243073,32.172512
1715,-125.72426,-28.064041
1716,-33.709583,-5.968097
1717,-50.6651,-70.40154
1718,54.883884,81.424446
1719,64.338875,-2.9458039
1720,-35.9846,-5.386391
1721,46.175835,-59.02698
1722,-100.78243,66.62654
1723,-123.26876,-30.155766
1724,-84.54641,-52.760014
1725,-120.89149,-34.93341
1726,-10.51174,-54.908493
1727,55.247883,71.55475
1728,-71.95547,41.511055
1729,-59.590717,62.049152
1730,-101.265594,67.08476
1731,-128.52924,-31.111586
1732,-43.377026,-9.5116
1733,48.19763,-53.95948
1734,104.8403,61.545418
1735,-19.000654,-15.566775
1736,132.98407,-7.3441267
1737,-58.470257,-10.87638
1738,-96.28875,-50.120422
1739,41.551693,12.023067
1740,-118.537605,-23.337282
1741,-129.61996,-30.424747
1742,-24.749357,-26.383133
1743,-10.025316,-53.01839
1744,-63.801235,-195.62355
1745,-3.7058642,111.39626
1746,-119.62634,-31.665438
1747,-15.2833,94.34128
1748,28.956244,92.95695
1749,38.481674,-19.924988
1750,98.23893,13.642951
1751,148.40633,7.288267
1752,9.1041975,81.983376
1753,19.030828,-38.954212
1754,19.012438,-38.961277
1755,-47.40619,-4.6467724
1756,-27.347263,27.591818
1757,11.345033,-33.288235
1758,-119.505455,18.708143
1759,-4.461871,82.873085
1760,90.22,63.197586
1761,-40.329758,114.09212
1762,-39.883873,119.87891
1763,-30.82434,61.31214
1764,68.629166,36.340286
1765,-41.737625,119.15189
1766,-10.214814,86.66976
1767,9.820119,70.480644
1768,88.42717,-95.85171
1769,96.629456,29.191126
1770,-1.3883432,77.35568
1771,66.54606,115.89848
1772,-0.7128438,91.259026
1773,50.2708,53.737762
1774,-36.432274,119.57717
1775,-118.24755,17.94019
1776,-39.076084,124.083984
1777,-42.63825,122.22752
1778,-15.32715,115.916
1779,-23.762337,67.75831
1780,-12.772409,84.21647
1781,220.02017,-2.9788606
1782,-30.006056,21.79414
1783,4.9021807,69.33789
1784,98.579926,13.843091
1785,107.28107,28.748735
1786,41.663464,107.069534
1787,-119.67751,-48.355732
1788,51.81169,-89.81679
1789,-12.748776,84.230835
1790,-85.84411,37.205494
1791,-16.23572,-19.468273
1792,-121.966606,15.993845
1793,134.48979,-2.186488
1794,-39.33771,117.796974
1795,9.975373,116.0745
1796,121.03582,4.236462
1797,110.08691,-44.36861
1798,58.664608,-6.650686
1799,-33.33705,-8.326301
1800,-15.298063,-24.10373
1801,-39.01498,117.85332
1802,35.10395,-1.2669926
1803,60.242393,36.781258
1804,-31.901325,-42.3304
1805,90.77005,101.55758
1806,102.84108,-44.575607
1807,97.94998,8.1605835
1808,68.80881,-87.7232
1809,-9.093574,59.212154
1810,-14.416234,56.237274
1811,148.74155,14.579786
1812,-22.788908,126.32207
1813,69.06945,132.92662
1814,-77.577225,-41.63448
1815,144.10526,0.6219679
1816,49.543915,-5.654681
1817,88.22887,2.7250073
1818,-22.822733,126.873604
1819,-14.044543,-102.327034
1820,120.63459,-53.842625
1821,-22.81938,126.746605
1822,-125.968124,53.93866
1823,202.89041,22.660444
1824,-76.32216,94.06965
